ID,Name,City,State/Province,Country
5017,South University of Science and Technology of China,Shenzhen,Guangdong,China
5018,Fudan University,SHANGHAI,SHANGHAI,China
5019,Fudan University,Shanghai,Shanghai,China
5020,South China Normal University,Guangzhou,,China
5021,Southwest University,Beibei,Chongqing,China
5022,Renmin University of China,Beijing,,China
5023,Tongji University,Shanghai,,China
5024,Beihang Univeristy,Beijing,Beijing,China
5025,Beihang Univeristy,Beijing,Beijing,China
5026,Beihang Univeristy,Beijing,Beijing,China
5027,South China Normal University,Guangzhou,Guangdong,China
5028,East China Normal University,Shanghai,Shanghai,China
5029,Beijing Normal University,Beijing,,China
5030,East China Normal University,Shanghai,Shanghai,China
5031,Nanjing University,Nanjing,Jiangsu,China
5032,East China Normal University,Shanghai,Shanghai,China
5033,Nankai University,Tianjin,Tianjin,China
5034,Sun Yat-sen University,Guangzhou,Guangdong,China
5035,Beihang Univeristy,Beijing,Beijing,China
5036,Sun Yat-Sen University,Guangzhou,Guangdong,China
5037,Southwestern University of Finance and Economics,Chengdu,Sichuan,China
5038,South China Normal University,Guangzhou,Guangdong,China
5039,Beihang Univeristy,Beijing,Beijing,China
5040,Beihang Univeristy,Beijing,Beijing,China
5041,North China Electric Power University,Beijing,Beijing,China
5042,BeiJing University Of Post And Telecommunication,Beijing,Beijing,China
5043,BeiJing University Of Post And Telecommunication,Beijing,,China
5044,Sun Yat-sen University,Guangzhou,,China
5045,University of International Business and Economics,Beijing,,China
5046,Nankai University,Tianjin,Tianjin,China
5047,Sun Yat-Sen University,Guangzhou,Guangdong,China
5048,"China University of Petroleum, Beijing",Beijing,,China
5049,Fudan University,Shanghai,,China
5050,Fudan University,Shanghai,,China
5051,Henan Polytechnic University,Jiaozuo,Henan,China
5052,BeiJing University Of Post And Telecommunication,Beijing,Beijing,China
5053,Sun Yat-Sen University,Guangzhou,Guangdong,China
5054,BeiJing University Of Post And Telecommunication,Beijing,Beijing,China
5055,BeiJing University Of Post And Telecommunication,Beijing,Beijing,China
5056,Wuhan University,Wuhan,Hubei Province,China
5057,National University of defense technology,Changsha,Hunan,China
5058,Shandong University of Technology,zibo,Shandong,China
5059,BeiJing University Of Post And Telecommunication,Beijing,Beijing,China
5060,Sun Yat-Sen University,Guangzhou,Guangdong,China
5061,BeiJing University Of Post And Telecommunication,Beijing,Beijing,China
5062,National University of defense technology,Changsha,Hunan,China
5063,BeiJing University Of Post And Telecommunication,Beijing,Beijing,China
5064,National University of defense technology,Changsha,Hunan,China
5065,Tianjin Polytechnic University,Tianjin,,China
5066,National University of defense technology,Changsha,Hunan,China
5067,Sun Yat-Sen University,Guangzhou,Guangdong,China
5068,BeiJing University Of Post And Telecommunication,Beijing,Beijing,China
5069,National University of defense technology,Changsha,Hunan,China
5070,BeiJing University Of Post And Telecommunication,Beijing,Beijing,China
5071,Nanjing University of Posts and Telecommunications,Nanjing,JiangSu,China
5072,National University of defense technology,Changsha,Hunan,China
5073,BeiJing University Of Post And Telecommunication,Beijing,Beijing,China
5074,National University of defense technology,Changsha,Hunan,China
5075,Nanjing University of Posts and Telecommunications,Nanjing,JiangSu,China
5076,National University of defense technology,Changsha,Hunan,China
5077,National University of defense technology,Changsha,Hunan,China
5078,National University of defense technology,Changsha,Hunan,China
5079,BeiJing University Of Post And Telecommunication,Beijing,Beijing,China
5080,National University of defense technology,Changsha,Hunan,China
5081,National University of defense technology,Changsha,Hunan,China
5082,BeiJing University Of Post And Telecommunication,Beijing,Beijing,China
5083,National University of defense technology,Changsha,Hunan,China
5084,WUHAN TEXTILE UNIVERSITY,WUHAN,HUBEI,China
5085,National University of defense technology,Changsha,Hunan,China
5086,National University of defense technology,Changsha,Hunan,China
5087,BeiJing University Of Post And Telecommunication,Beijing,Beijing,China
5088,National University of defense technology,Changsha,Hunan,China
5089,Tianjin Polytechnic University,Tianjin,,China
5090,National University of defense technology,Changsha,Hunan,China
5091,Renmin University of China,Beijing,,China
5092,Tianjin Polytechnic University,Tianjin,Tianjin,China
5093,Jiangsu Normal University,Xuzhou,Jiangsu,China
5094,Dalian University of Technology,Dalian,Liaoning,China
5095,BeiJing University Of Post And Telecommunication,Beijing,,China
5096,Huaqiao University,Fujian,Xiamen,China
5097,Jiangsu Normal University,Xuzhou,Jiangsu,China
5098,Dalian University of Technology,Dalian,Liaoning,China
5099,BeiJing University Of Post And Telecommunication,BeiJing,Beijing,China
5100,Dalian University of Technology,Dalian,Liaoning,China
5101,Sun Yat-Sen University,Guangzhou,Guangdong,China
5102,Dalian University of Technology,Dalian,Liaoning,China
5103,shaanxi university of technology,hanzhong,shaanxi,China
5104,Jiangsu Normal University,Xuzhou,Jiangsu,China
5105,WUHAN TEXTILE UNIVERSITY,WUHAN,HUBEI,China
5106,Nankai University,Tianjin,Tianjin,China
5107,Dalian University of Technology,Dalian,Liaoning,China
5108,Tianjin Polytechnic University,Tianjin,Tianjin,China
5109,Dalian University of Technology,Dalian,Liaoning,China
5110,Southwestern University of Finance and Economics University,Chengdu,Sichuan,China
5111,Dalian University of Technology,Dalian,Liaoning,China
5112,Shandong University,Jinan,Shandong,China
5113,Dalian University of Technology,Dalian,Liaoning,China
5114,Dalian University of Technology,Dalian,Liaoning,China
5115,WUHAN TEXTILE UNIVERSITY,WUHAN,HUBEI,China
5116,Dalian University of Technology,Dalian,Liaoning,China
5117,Dalian University of Technology,Dalian,Liaoning,China
5118,Dalian University of Technology,Dalian,Liaoning,China
5119,Dalian University of Technology,Dalian,Liaoning,China
5120,Southwest Jiaotong University,Chengdu,Sichuan,China
5121,Dalian University of Technology,Dalian,Liaoning,China
5122,Guizhou University,Guiyang,Guizhou,China
5123,Guangxi University,Nanning,Guangxi,China
5124,Shaanxi University of Technology,Hanzhong,Shaanxi,China
5125,Dalian University of Technology,Dalian,Liaoning,China
5126,Henan Polytechnic University,Jiaozuo,Henan,China
5127,Dalian University of Technology,Dalian,Liaoning,China
5128,Dalian University of Technology,Dalian,Liaoning,China
5129,Tianjin Polytechnic University,Tianjin,Tianjin,China
5130,Dalian University of Technology,Dalian,Liaoning,China
5131,Sun Yat-Sen University,Guangzhou,Guangdong,China
5132,Beijing Normal University,Beijing,Beijing,China
5133,Henan University of Technology,Zhengzhou,Henan,China
5134,Henan Polytechnic University,Jiaozuo City,Henan Province,China
5135,Renmin University of China,Beijing,Beijing,China
5136,Henan University of Technology,Zhengzhou,Henan,China
5137,Henan normal university,Xinxiang,Henan,China
5138,Shandong University,Jinan,Shandong Province,China
5139,Sun Yat-Sen University,Guangzhou,Guangdong,China
5140,Henan Polytechnic University,Jiaozuo City,Henan Province,China
5141,Nankai University,Tianjin,Tianjin,China
5142,Hebei University of Technology,Tianjin,Tianjin,China
5143,Capital University of Economics and Business,Beijing,Beijing,China
5144,South China Normal University,Guangzhou,Guangdong,China
5145,Southwest Jiaotong University,Chengdu,,China
5146,Henan Polytechnic University,Jiaozuo City,Henan Province,China
5147,National University of defense technology,Changsha,Hunan,China
5148,Beihang Univeristy,Beijing,Beijing,China
5149,National University of defense technology,Changsha,Hunan,China
5150,National University of defense technology,Changsha,Hunan,China
5151,Henan Polytechnic University,Jiaozuo City,Henan Province,China
5152,Sun Yat-Sen University,Guangzhou,Guangdong,China
5153,National University of defense technology,Changsha,Hunan,China
5154,Sun Yat-Sen University,Guangzhou,Guangdong,China
5155,Nankai University,Tianjin,Tianjin,China
5156,North China Electric Power University,Beijing,,China
5157,Southwest Jiaotong University,Chengdu,Sichuan,China
5158,Tianjin University,Tianjin,Tianjin,China
5159,Henan Polytechnic University,Jiaozuo City,Henan Province,China
5160,Leshan Normal University,Leshan,Sichuan,China
5161,Shenzhen University,Shenzhen,Guangdong,China
5162,Sun Yat-Sen University,Guangzhou,Guangdong,China
5163,Nankai University,Tianjin,,China
5164,BeiJing University Of Post And Telecommunication,Beijing,Beijing,China
5165,Henan Polytechnic University,Jiaozuo City,Henan Province,China
5166,Leshan Normal University,Leshan,Sichuan,China
5167,Henan Polytechnic University,Jiaozuo City,Henan Province,China
5168,Minzu University of China,Beijing,Beijing,China
5169,Southeast University,Nanjing,Jiangsu Province,China
5170,Henan Polytechnic University,Jiaozuo City,Henan Province,China
5171,Southeast University,Nanjing,Jiangsu Province,China
5172,Henan Polytechnic University,Jiaozuo City,Henan Province,China
5173,Wuhan University,Wuhan,Hubei,China
5174,Southeast University,Nanjing,Jiangsu Province,China
5175,Southeast University,Nanjing,Jiangsu Province,China
5176,Hubei University of Economics,Wuhan,Hubei,China
5177,Southeast University,Nanjing,Jiangsu Province,China
5178,Henan Polytechnic University,Jiaozuo City,Henan Province,China
5179,Hubei University of Economics,Wuhan,Hubei,China
5180,Southeast University,Nanjing,Jiangsu Province,China
5181,South China Normal University,Guangzhou,Tianhe,China
5182,South China Normal University,Guangzhou,Guangdong,China
5183,University of Science and Technology of China,Hefei,Anhui,China
5184,Henan Polytechnic University,Jiaozuo City,Henan Province,China
5185,Hubei University Of Economics,WUHAN,HUBEI,China
5186,Hubei University Of Economics,WUHAN,HUBEI,China
5187,Hubei University Of Economics,WUHAN,HUBEI,China
5188,East China Normal University,Shanghai,Shanghai,China
5189,Hubei University of Economics,WUHAN,HUBEI,China
5190,HuBei University of Economics,WuHan,HuBei,China
5191,Hubei University of Economics,Wuhan,Hubei,China
5192,Henan Polytechnic University,Jiaozuo City,Henan Province,China
5193,HuBei University of Economics,WuHan,HuBei,China
5194,Henan Polytechnic University,Jiaozuo City,Henan Province,China
5195,Wuhan University,Wuhan,Hubei,China
5196,Huazhong University of Science and Technology,Wuhan,Hubei,China
5197,Nanjing University,Nanjing,Jiangsu Provence,China
5198,Hu Bei Univeristy of Economics,WuHan,HuBei,China
5199,Wuhan University,Wuhan,Hubei,China
5200,Hu Bei University of Economics,WuHan,Hubei,China
5201,Henan Polytechnic University,Jiaozuo City,Henan Province,China
5202,Henan Polytechnic University,Jiaozuo City,Henan Province,China
5203,South China Normal University,Guangzhou,Guangdong,China
5204,Hubei University Of Economics,WUHAN,HUBEI,China
5205,Beihang Univeristy,Beijing,Beijing,China
5206,Henan Polytechnic University,Jiaozuo City,Henan Province,China
5207,Beihang Univeristy,Beijing,,China
5208,National University of defense technology,Changsha,Hunan,China
5209,Southwest Jiaotong University,Chengdu,Sichuan,China
5210,Shandong University,Jinan,Shandong Province,China
5211,National University of defense technology,Changsha,Hunan,China
5212,National University of defense technology,Changsha,Hunan,China
5213,Wuhan University,Wuhan,Hubei,China
5214,National University of defense technology,Changsha,Hunan,China
5215,Wuhan University,Wuhan,Hubei,China
5216,National University of defense technology,Changsha,Hunan,China
5217,National University of defense technology,Changsha,Hunan,China
5218,Wuhan University,WuHan,Hubei,China
5219,National University of defense technology,Changsha,Hunan,China
5220,National University of defense technology,Changsha,Hunan,China
5221,South China Normal University,Guangzhou,,China
5222,National University of defense technology,Changsha,Hunan,China
5223,National University of defense technology,Changsha,Hunan,China
5224,National University of defense technology,Changsha,Hunan,China
5225,Beijing Normal University,Beijing,Beijing,China
5226,Southwestern University of Finance and Economics,Chengdu,Sichuan,China
5227,Southwest Jiaotong University,Chengdu,Sichuan,China
5228,"Zhejiang University, China",Hangzhou,Zhejiang,China
5229,Huaqiao University,Fujian,Xiamen,China
5230,Henan University,Kaifeng,Henan,China
5231,Yunnan University,Kunming,Yunnan,China
5232,Wuhan University,Wuhan,Hubei Province,China
5233,Renmin University of China,Beijing,Beijing,China
5234,Officer College of Chinese People's Armed Police Force,Chengdu,Sichuan,China
5235,Nankai University,Tianjin,,China
5236,Beijing Normal University,Beijing,,China
5237,BeiJing University Of Post And Telecommunication,Beijing,Beijing,China
5238,Beijing Normal University,Beijing,Beijing,China
5239,BeiJing University Of Post And Telecommunication,Beijing,Beijing,China
5240,Tianjin University,Tianjin,Tianjin,China
5241,Wuhan University,Wuhan,Hubei,China
5242,North China Electric Power University,Beijing,Beijing,China
5243,Southwest Jiaotong University,Chengdu,Sichuan,China
5244,BeiJing University Of Post And Telecommunication,Beijing,Beijing,China
5245,Sun Yat-Sen University,Guangzhou,Guangdong,China
5246,Southeast University,Nanjing,Jiangsu Province,China
5247,Henan Normal University,Xinxiang,Henan,China
5248,Nankai University,Tianjin,Tianjin,China
5249,Sun Yat-Sen University,Guangzhou,Guangdong,China
5250,BeiJing University Of Post And Telecommunication,Beijing,Beijing,China
5251,Shanxi Agricultural University,Jinzhong,Shanxi,China
5252,North China Electric Power University,Beijing,Beijing,China
5253,Henan Normal University,Xinxiang,Henan,China
5254,Wuhan University,Wuhan,,China
5255,North China Electric Power University Baoding,Baoding,Hebei,China
5256,North China Electric Power University,Beijing,,China
5257,Sun Yat-Sen University,Guangzhou,Guangdong,China
5258,Beihang Univeristy,Beijing,Beijing,China
5259,Henan Polytechnic University,Jiaozuo City,Henan Province,China
5260,Shandong University,Jinan,Shandong Province,China
5261,North China Electric Power University Baoding,Baoding,Hebei,China
5262,North China Electric Power University,Beijing,Beijing,China
5263,North China Electric Power University Baoding,Baoding,Hebei,China
5264,North China Electric Power University,Beijing,Beijing,China
5265,Minzu University of China,Beijing,Beijing,China
5266,Shandong University,Jinan,Shandong Province,China
5267,Jilin University,Changchun,Jilin,China
5268,North China Electric Power University Baoding,Baoding,Hebei,China
5269,North China Electric Power University Baoding,Baoding,Hebei,China
5270,Jilin University,Changchun,Jilin,China
5271,North China Electric Power University,Baoding,Hebei,China
